feature_set,model,test_file,feature,importance
full,xgb_per_bssid,RogueAP_23.csv,fixed_beacon_ratio,0.40063759684562683
full,xgb_per_bssid,RogueAP_23.csv,fixed_beacon_present_ratio,0.20680055022239685
full,xgb_per_bssid,RogueAP_23.csv,radiotap_signal_dbm_std,0.03627130016684532
full,xgb_per_bssid,RogueAP_23.csv,radiotap_signal_dbm_max,0.03575914353132248
full,xgb_per_bssid,RogueAP_23.csv,cap_ess_present_ratio,0.026298806071281433
full,xgb_per_bssid,RogueAP_23.csv,fc_subtype_0_ratio,0.012030603364109993
full,xgb_per_bssid,RogueAP_23.csv,cap_ess_ratio,0.01095021516084671
full,xgb_per_bssid,RogueAP_23.csv,radiotap_signal_dbm_mean,0.010487640276551247
full,xgb_per_bssid,RogueAP_23.csv,seq_present_ratio,0.009695738554000854
full,xgb_per_bssid,RogueAP_23.csv,fc_subtype_11_ratio,0.008779640309512615
full,xgb_per_bssid,RogueAP_23.csv,fc_ds_00000000_ratio,0.008057666942477226
full,xgb_per_bssid,RogueAP_23.csv,fc_type_2_ratio,0.007658500224351883
full,xgb_per_bssid,RogueAP_23.csv,radiotap_signal_dbm_p25,0.00745583139359951
full,xgb_per_bssid,RogueAP_23.csv,frame_len_std,0.0074267154559493065
full,xgb_per_bssid,RogueAP_23.csv,fc_type_nunique,0.006787500809878111
full,rf_per_bssid,RogueAP_23.csv,cap_ess_present_ratio,0.10203081542833527
full,rf_per_bssid,RogueAP_23.csv,ssid_nunique,0.08801775213401705
full,rf_per_bssid,RogueAP_23.csv,fixed_beacon_present_ratio,0.0874275404680594
full,rf_per_bssid,RogueAP_23.csv,cap_ess_ratio,0.08022316345151966
full,rf_per_bssid,RogueAP_23.csv,fixed_beacon_ratio,0.07799549041098693
full,rf_per_bssid,RogueAP_23.csv,tag_length_present_ratio,0.07436260699081923
full,rf_per_bssid,RogueAP_23.csv,ssid_present_ratio,0.06771052285757925
full,rf_per_bssid,RogueAP_23.csv,cap_ibss_present_ratio,0.06078698486108594
full,rf_per_bssid,RogueAP_23.csv,fc_type_0_ratio,0.03812488324917019
full,rf_per_bssid,RogueAP_23.csv,fc_type_nunique,0.02964765059775611
full,rf_per_bssid,RogueAP_23.csv,radiotap_datarate_range,0.021384239502458734
full,rf_per_bssid,RogueAP_23.csv,radiotap_datarate_mean,0.019857507719467943
full,rf_per_bssid,RogueAP_23.csv,radiotap_datarate_min,0.01891303815767273
full,rf_per_bssid,RogueAP_23.csv,radio_data_rate_min,0.018714128384422955
full,rf_per_bssid,RogueAP_23.csv,radiotap_signal_dbm_range,0.01589765369669447
full,xgb_per_bssid,RogueAP_24.csv,fixed_beacon_ratio,0.42076191306114197
full,xgb_per_bssid,RogueAP_24.csv,fixed_beacon_present_ratio,0.19594372808933258
full,xgb_per_bssid,RogueAP_24.csv,radiotap_signal_dbm_max,0.038848042488098145
full,xgb_per_bssid,RogueAP_24.csv,radiotap_signal_dbm_mean,0.02769523859024048
full,xgb_per_bssid,RogueAP_24.csv,cap_ess_present_ratio,0.01628110185265541
full,xgb_per_bssid,RogueAP_24.csv,tag_length_present_ratio,0.01215825043618679
full,xgb_per_bssid,RogueAP_24.csv,beacon_ratio,0.011950882151722908
full,xgb_per_bssid,RogueAP_24.csv,cap_ess_ratio,0.010594944469630718
full,xgb_per_bssid,RogueAP_24.csv,seq_present_ratio,0.010469104163348675
full,xgb_per_bssid,RogueAP_24.csv,fc_subtype_11_ratio,0.009839287027716637
full,xgb_per_bssid,RogueAP_24.csv,fc_type_1_ratio,0.009675675071775913
full,xgb_per_bssid,RogueAP_24.csv,fc_subtype_0_ratio,0.008907984010875225
full,xgb_per_bssid,RogueAP_24.csv,fc_type_nunique,0.008208946324884892
full,xgb_per_bssid,RogueAP_24.csv,radiotap_signal_dbm_p25,0.006915489677339792
full,xgb_per_bssid,RogueAP_24.csv,wlan_duration_p50,0.006265310570597649
full,rf_per_bssid,RogueAP_24.csv,cap_ess_present_ratio,0.10123287515661407
full,rf_per_bssid,RogueAP_24.csv,ssid_nunique,0.08762702289269955
full,rf_per_bssid,RogueAP_24.csv,fixed_beacon_ratio,0.08431384997127651
full,rf_per_bssid,RogueAP_24.csv,cap_ess_ratio,0.07917913608781886
full,rf_per_bssid,RogueAP_24.csv,fixed_beacon_present_ratio,0.07747896483058327
full,rf_per_bssid,RogueAP_24.csv,ssid_present_ratio,0.07187071307350205
full,rf_per_bssid,RogueAP_24.csv,tag_length_present_ratio,0.06133860674917489
full,rf_per_bssid,RogueAP_24.csv,cap_ibss_present_ratio,0.05684348781544719
full,rf_per_bssid,RogueAP_24.csv,fc_type_0_ratio,0.04260217373500189
full,rf_per_bssid,RogueAP_24.csv,fc_type_nunique,0.03424688246216764
full,rf_per_bssid,RogueAP_24.csv,radiotap_datarate_range,0.0224915659144891
full,rf_per_bssid,RogueAP_24.csv,radiotap_datarate_mean,0.020913024476919895
full,rf_per_bssid,RogueAP_24.csv,radiotap_signal_dbm_range,0.018066024424616176
full,rf_per_bssid,RogueAP_24.csv,radiotap_datarate_min,0.017850014756457627
full,rf_per_bssid,RogueAP_24.csv,radio_data_rate_min,0.017601258529250683
full,xgb_per_bssid,RogueAP_25.csv,fixed_beacon_ratio,0.40396031737327576
full,xgb_per_bssid,RogueAP_25.csv,fixed_beacon_present_ratio,0.19418974220752716
full,xgb_per_bssid,RogueAP_25.csv,radiotap_signal_dbm_max,0.037176668643951416
full,xgb_per_bssid,RogueAP_25.csv,cap_ess_present_ratio,0.02747454307973385
full,xgb_per_bssid,RogueAP_25.csv,radiotap_signal_dbm_std,0.01934032142162323
full,xgb_per_bssid,RogueAP_25.csv,radiotap_signal_dbm_mean,0.01446065679192543
full,xgb_per_bssid,RogueAP_25.csv,fc_subtype_0_ratio,0.014040540903806686
full,xgb_per_bssid,RogueAP_25.csv,ssid_present_ratio,0.012212295085191727
full,xgb_per_bssid,RogueAP_25.csv,fc_type_1_ratio,0.01119061280041933
full,xgb_per_bssid,RogueAP_25.csv,radiotap_signal_dbm_range,0.011108314618468285
full,xgb_per_bssid,RogueAP_25.csv,fc_subtype_11_ratio,0.010999483987689018
full,xgb_per_bssid,RogueAP_25.csv,frame_len_std,0.008871502242982388
full,xgb_per_bssid,RogueAP_25.csv,moredata_ratio,0.008063027635216713
full,xgb_per_bssid,RogueAP_25.csv,seq_present_ratio,0.007441163994371891
full,xgb_per_bssid,RogueAP_25.csv,fc_type_0_ratio,0.0073805139400064945
full,rf_per_bssid,RogueAP_25.csv,cap_ess_present_ratio,0.0934858568715451
full,rf_per_bssid,RogueAP_25.csv,ssid_nunique,0.09102848874236293
full,rf_per_bssid,RogueAP_25.csv,cap_ess_ratio,0.08401451678188498
full,rf_per_bssid,RogueAP_25.csv,fixed_beacon_present_ratio,0.08382285939570198
full,rf_per_bssid,RogueAP_25.csv,fixed_beacon_ratio,0.08276887904111212
full,rf_per_bssid,RogueAP_25.csv,ssid_present_ratio,0.06843535824470832
full,rf_per_bssid,RogueAP_25.csv,tag_length_present_ratio,0.0593838199417251
full,rf_per_bssid,RogueAP_25.csv,cap_ibss_present_ratio,0.0498332160796005
full,rf_per_bssid,RogueAP_25.csv,fc_type_0_ratio,0.04311394653299924
full,rf_per_bssid,RogueAP_25.csv,fc_type_nunique,0.03798089316124646
full,rf_per_bssid,RogueAP_25.csv,radiotap_datarate_range,0.02665508583414638
full,rf_per_bssid,RogueAP_25.csv,radiotap_datarate_min,0.02060050001956971
full,rf_per_bssid,RogueAP_25.csv,radio_data_rate_min,0.019552761562603237
full,rf_per_bssid,RogueAP_25.csv,radiotap_datarate_mean,0.018306986967204168
full,rf_per_bssid,RogueAP_25.csv,radiotap_signal_dbm_range,0.01752327777639481
full,xgb_per_bssid,RogueAP_26.csv,fixed_beacon_ratio,0.41198229789733887
full,xgb_per_bssid,RogueAP_26.csv,fixed_beacon_present_ratio,0.18948452174663544
full,xgb_per_bssid,RogueAP_26.csv,radiotap_signal_dbm_std,0.03021765686571598
full,xgb_per_bssid,RogueAP_26.csv,radiotap_signal_dbm_max,0.029178436845541
full,xgb_per_bssid,RogueAP_26.csv,cap_ess_present_ratio,0.024528536945581436
full,xgb_per_bssid,RogueAP_26.csv,fc_subtype_0_ratio,0.014820974320173264
full,xgb_per_bssid,RogueAP_26.csv,fc_subtype_11_ratio,0.010659296996891499
full,xgb_per_bssid,RogueAP_26.csv,cap_ess_ratio,0.010364008136093616
full,xgb_per_bssid,RogueAP_26.csv,fc_type_nunique,0.008816907182335854
full,xgb_per_bssid,RogueAP_26.csv,radiotap_signal_dbm_range,0.008504645898938179
full,xgb_per_bssid,RogueAP_26.csv,seq_present_ratio,0.00830056145787239
full,xgb_per_bssid,RogueAP_26.csv,radio_data_rate_max,0.008182044140994549
full,xgb_per_bssid,RogueAP_26.csv,radiotap_signal_dbm_mean,0.007764029782265425
full,xgb_per_bssid,RogueAP_26.csv,frame_len_std,0.007657293230295181
full,xgb_per_bssid,RogueAP_26.csv,beacon_ratio,0.007619625888764858
full,rf_per_bssid,RogueAP_26.csv,cap_ess_present_ratio,0.10635592355415226
full,rf_per_bssid,RogueAP_26.csv,ssid_nunique,0.09307940694130527
full,rf_per_bssid,RogueAP_26.csv,fixed_beacon_present_ratio,0.08956909396406172
full,rf_per_bssid,RogueAP_26.csv,cap_ess_ratio,0.08367046388580725
full,rf_per_bssid,RogueAP_26.csv,tag_length_present_ratio,0.07040177978890798
full,rf_per_bssid,RogueAP_26.csv,fixed_beacon_ratio,0.06891753282570308
full,rf_per_bssid,RogueAP_26.csv,ssid_present_ratio,0.06507168648370885
full,rf_per_bssid,RogueAP_26.csv,cap_ibss_present_ratio,0.05496491050296932
full,rf_per_bssid,RogueAP_26.csv,fc_type_0_ratio,0.03918959994711986
full,rf_per_bssid,RogueAP_26.csv,fc_type_nunique,0.02812034165627128
full,rf_per_bssid,RogueAP_26.csv,radiotap_datarate_range,0.021624842644281838
full,rf_per_bssid,RogueAP_26.csv,radiotap_datarate_mean,0.021147093779547755
full,rf_per_bssid,RogueAP_26.csv,radiotap_datarate_min,0.01941493893843959
full,rf_per_bssid,RogueAP_26.csv,radio_data_rate_min,0.019213092784138904
full,rf_per_bssid,RogueAP_26.csv,radiotap_signal_dbm_range,0.01896284255414456
full,xgb_per_bssid,RogueAP_27.csv,fixed_beacon_ratio,0.3687881529331207
full,xgb_per_bssid,RogueAP_27.csv,fixed_beacon_present_ratio,0.20424909889698029
full,xgb_per_bssid,RogueAP_27.csv,cap_ess_present_ratio,0.038698967546224594
full,xgb_per_bssid,RogueAP_27.csv,radiotap_signal_dbm_max,0.035440508276224136
full,xgb_per_bssid,RogueAP_27.csv,radiotap_signal_dbm_std,0.025926847010850906
full,xgb_per_bssid,RogueAP_27.csv,fc_subtype_0_ratio,0.014700031839311123
full,xgb_per_bssid,RogueAP_27.csv,seq_present_ratio,0.013477002270519733
full,xgb_per_bssid,RogueAP_27.csv,fc_type_1_ratio,0.011048142798244953
full,xgb_per_bssid,RogueAP_27.csv,radiotap_signal_dbm_mean,0.010064567439258099
full,xgb_per_bssid,RogueAP_27.csv,radiotap_signal_dbm_range,0.009882360696792603
full,xgb_per_bssid,RogueAP_27.csv,fc_type_2_ratio,0.009759742766618729
full,xgb_per_bssid,RogueAP_27.csv,moredata_ratio,0.009284313768148422
full,xgb_per_bssid,RogueAP_27.csv,iat_std,0.008463593199849129
full,xgb_per_bssid,RogueAP_27.csv,fc_subtype_8_ratio,0.007779023144394159
full,xgb_per_bssid,RogueAP_27.csv,fc_type_0_ratio,0.007579537574201822
full,rf_per_bssid,RogueAP_27.csv,cap_ess_present_ratio,0.094518797637672
full,rf_per_bssid,RogueAP_27.csv,fixed_beacon_present_ratio,0.09066507932754911
full,rf_per_bssid,RogueAP_27.csv,ssid_nunique,0.0903730452949829
full,rf_per_bssid,RogueAP_27.csv,fixed_beacon_ratio,0.0826503267702583
full,rf_per_bssid,RogueAP_27.csv,cap_ess_ratio,0.08158621505695236
full,rf_per_bssid,RogueAP_27.csv,ssid_present_ratio,0.07463859306125444
full,rf_per_bssid,RogueAP_27.csv,tag_length_present_ratio,0.06612979300533821
full,rf_per_bssid,RogueAP_27.csv,cap_ibss_present_ratio,0.05044538848570544
full,rf_per_bssid,RogueAP_27.csv,fc_type_0_ratio,0.03924091681823729
full,rf_per_bssid,RogueAP_27.csv,fc_type_nunique,0.03587540969648826
full,rf_per_bssid,RogueAP_27.csv,radiotap_datarate_range,0.021790141858644443
full,rf_per_bssid,RogueAP_27.csv,radiotap_datarate_mean,0.02040757941862837
full,rf_per_bssid,RogueAP_27.csv,radiotap_datarate_min,0.01967435182468984
full,rf_per_bssid,RogueAP_27.csv,radio_data_rate_min,0.017504988336306555
full,rf_per_bssid,RogueAP_27.csv,radiotap_datarate_std,0.015414973967103287
full,xgb_per_bssid,RogueAP_28.csv,fixed_beacon_ratio,0.39200395345687866
full,xgb_per_bssid,RogueAP_28.csv,fixed_beacon_present_ratio,0.2004058063030243
full,xgb_per_bssid,RogueAP_28.csv,radiotap_signal_dbm_max,0.03410637751221657
full,xgb_per_bssid,RogueAP_28.csv,cap_ess_present_ratio,0.02698923647403717
full,xgb_per_bssid,RogueAP_28.csv,radiotap_signal_dbm_std,0.020222581923007965
full,xgb_per_bssid,RogueAP_28.csv,fc_subtype_0_ratio,0.011212375946342945
full,xgb_per_bssid,RogueAP_28.csv,radiotap_signal_dbm_mean,0.010787607170641422
full,xgb_per_bssid,RogueAP_28.csv,radiotap_signal_dbm_range,0.010652748867869377
full,xgb_per_bssid,RogueAP_28.csv,cap_ess_ratio,0.010411681607365608
full,xgb_per_bssid,RogueAP_28.csv,fc_type_1_ratio,0.010005970485508442
full,xgb_per_bssid,RogueAP_28.csv,seq_present_ratio,0.009839622303843498
full,xgb_per_bssid,RogueAP_28.csv,fc_subtype_11_ratio,0.009087350219488144
full,xgb_per_bssid,RogueAP_28.csv,fc_ds_00000000_ratio,0.008887366391718388
full,xgb_per_bssid,RogueAP_28.csv,frame_len_std,0.008466164581477642
full,xgb_per_bssid,RogueAP_28.csv,fc_type_2_ratio,0.007358713075518608
full,rf_per_bssid,RogueAP_28.csv,fixed_beacon_ratio,0.09592071696972182
full,rf_per_bssid,RogueAP_28.csv,cap_ess_present_ratio,0.0935304505012913
full,rf_per_bssid,RogueAP_28.csv,ssid_nunique,0.08905750677946608
full,rf_per_bssid,RogueAP_28.csv,cap_ess_ratio,0.08322403541294596
full,rf_per_bssid,RogueAP_28.csv,fixed_beacon_present_ratio,0.08111894167801036
full,rf_per_bssid,RogueAP_28.csv,cap_ibss_present_ratio,0.06610932373024037
full,rf_per_bssid,RogueAP_28.csv,tag_length_present_ratio,0.06500350416105169
full,rf_per_bssid,RogueAP_28.csv,ssid_present_ratio,0.061031819290637945
full,rf_per_bssid,RogueAP_28.csv,fc_type_0_ratio,0.04069107175263574
full,rf_per_bssid,RogueAP_28.csv,fc_type_nunique,0.02766634377953499
full,rf_per_bssid,RogueAP_28.csv,radiotap_datarate_range,0.02099689432066483
full,rf_per_bssid,RogueAP_28.csv,radio_data_rate_min,0.02081651204708794
full,rf_per_bssid,RogueAP_28.csv,radiotap_datarate_min,0.020319495996817403
full,rf_per_bssid,RogueAP_28.csv,radiotap_datarate_mean,0.020071459365507346
full,rf_per_bssid,RogueAP_28.csv,radiotap_signal_dbm_range,0.01595766685193013
full,xgb_per_bssid,RogueAP_29.csv,fixed_beacon_ratio,0.42413124442100525
full,xgb_per_bssid,RogueAP_29.csv,fixed_beacon_present_ratio,0.18324014544487
full,xgb_per_bssid,RogueAP_29.csv,radiotap_signal_dbm_max,0.031912144273519516
full,xgb_per_bssid,RogueAP_29.csv,radiotap_signal_dbm_std,0.02606724575161934
full,xgb_per_bssid,RogueAP_29.csv,cap_ess_present_ratio,0.025368373841047287
full,xgb_per_bssid,RogueAP_29.csv,radiotap_signal_dbm_mean,0.020696384832262993
full,xgb_per_bssid,RogueAP_29.csv,fc_subtype_0_ratio,0.012734298594295979
full,xgb_per_bssid,RogueAP_29.csv,radiotap_signal_dbm_range,0.01149183139204979
full,xgb_per_bssid,RogueAP_29.csv,frame_len_p50,0.009625641629099846
full,xgb_per_bssid,RogueAP_29.csv,seq_present_ratio,0.009127028286457062
full,xgb_per_bssid,RogueAP_29.csv,fc_subtype_11_ratio,0.008856873959302902
full,xgb_per_bssid,RogueAP_29.csv,fc_type_1_ratio,0.008522995747625828
full,xgb_per_bssid,RogueAP_29.csv,moredata_ratio,0.007647971622645855
full,xgb_per_bssid,RogueAP_29.csv,fc_type_0_ratio,0.007219209801405668
full,xgb_per_bssid,RogueAP_29.csv,beacon_iat_mean,0.007106268312782049
full,rf_per_bssid,RogueAP_29.csv,cap_ess_present_ratio,0.09751274356794923
full,rf_per_bssid,RogueAP_29.csv,ssid_nunique,0.09075411957463315
full,rf_per_bssid,RogueAP_29.csv,fixed_beacon_present_ratio,0.08262847951466298
full,rf_per_bssid,RogueAP_29.csv,ssid_present_ratio,0.08161669450777927
full,rf_per_bssid,RogueAP_29.csv,cap_ess_ratio,0.07942844920000969
full,rf_per_bssid,RogueAP_29.csv,fixed_beacon_ratio,0.07761426010222694
full,rf_per_bssid,RogueAP_29.csv,cap_ibss_present_ratio,0.05670680844560721
full,rf_per_bssid,RogueAP_29.csv,tag_length_present_ratio,0.05638307297797766
full,rf_per_bssid,RogueAP_29.csv,fc_type_0_ratio,0.04760672117921606
full,rf_per_bssid,RogueAP_29.csv,fc_type_nunique,0.034394125876351475
full,rf_per_bssid,RogueAP_29.csv,radiotap_datarate_mean,0.025396119689374514
full,rf_per_bssid,RogueAP_29.csv,radiotap_datarate_range,0.022714276230953987
full,rf_per_bssid,RogueAP_29.csv,radiotap_datarate_min,0.020927818887160127
full,rf_per_bssid,RogueAP_29.csv,radio_data_rate_min,0.016845501194271757
full,rf_per_bssid,RogueAP_29.csv,radiotap_signal_dbm_mean,0.015859241868877678
full,xgb_per_bssid,RogueAP_30.csv,fixed_beacon_ratio,0.3394564092159271
full,xgb_per_bssid,RogueAP_30.csv,fixed_beacon_present_ratio,0.2125198245048523
full,xgb_per_bssid,RogueAP_30.csv,cap_ess_present_ratio,0.041143748909235
full,xgb_per_bssid,RogueAP_30.csv,radiotap_signal_dbm_max,0.03647338226437569
full,xgb_per_bssid,RogueAP_30.csv,radiotap_signal_dbm_std,0.035157687962055206
full,xgb_per_bssid,RogueAP_30.csv,fc_subtype_0_ratio,0.015420348383486271
full,xgb_per_bssid,RogueAP_30.csv,moredata_ratio,0.011747498996555805
full,xgb_per_bssid,RogueAP_30.csv,radiotap_signal_dbm_mean,0.011661187745630741
full,xgb_per_bssid,RogueAP_30.csv,radiotap_signal_dbm_range,0.011358749121427536
full,xgb_per_bssid,RogueAP_30.csv,fc_type_1_ratio,0.009677859954535961
full,xgb_per_bssid,RogueAP_30.csv,fc_subtype_11_ratio,0.009623296558856964
full,xgb_per_bssid,RogueAP_30.csv,frame_len_std,0.008884686976671219
full,xgb_per_bssid,RogueAP_30.csv,seq_present_ratio,0.008842527866363525
full,xgb_per_bssid,RogueAP_30.csv,radiotap_signal_dbm_min,0.008576235733926296
full,xgb_per_bssid,RogueAP_30.csv,radiotap_signal_dbm_p25,0.008067278191447258
full,rf_per_bssid,RogueAP_30.csv,cap_ess_present_ratio,0.10328634692509053
full,rf_per_bssid,RogueAP_30.csv,fixed_beacon_present_ratio,0.0972125571761434
full,rf_per_bssid,RogueAP_30.csv,ssid_nunique,0.08743014829992511
full,rf_per_bssid,RogueAP_30.csv,cap_ess_ratio,0.08642671575156376
full,rf_per_bssid,RogueAP_30.csv,fixed_beacon_ratio,0.0690475461310304
full,rf_per_bssid,RogueAP_30.csv,cap_ibss_present_ratio,0.06342652225122397
full,rf_per_bssid,RogueAP_30.csv,ssid_present_ratio,0.06275644647853101
full,rf_per_bssid,RogueAP_30.csv,tag_length_present_ratio,0.06111617440079376
full,rf_per_bssid,RogueAP_30.csv,fc_type_0_ratio,0.038697832712170616
full,rf_per_bssid,RogueAP_30.csv,fc_type_nunique,0.027424878410376784
full,rf_per_bssid,RogueAP_30.csv,radiotap_datarate_range,0.022832123908417636
full,rf_per_bssid,RogueAP_30.csv,radiotap_datarate_mean,0.022487654129789102
full,rf_per_bssid,RogueAP_30.csv,radiotap_datarate_min,0.019976287870224287
full,rf_per_bssid,RogueAP_30.csv,radio_data_rate_min,0.018084037573117988
full,rf_per_bssid,RogueAP_30.csv,radiotap_signal_dbm_range,0.017392648729153627
full,xgb_per_bssid,RogueAP_31.csv,fixed_beacon_ratio,0.47756069898605347
full,xgb_per_bssid,RogueAP_31.csv,fixed_beacon_present_ratio,0.15916213393211365
full,xgb_per_bssid,RogueAP_31.csv,cap_ess_present_ratio,0.03353678435087204
full,xgb_per_bssid,RogueAP_31.csv,radiotap_signal_dbm_std,0.029487313702702522
full,xgb_per_bssid,RogueAP_31.csv,radiotap_signal_dbm_range,0.028075985610485077
full,xgb_per_bssid,RogueAP_31.csv,radiotap_signal_dbm_max,0.02363305538892746
full,xgb_per_bssid,RogueAP_31.csv,fc_subtype_0_ratio,0.010623816400766373
full,xgb_per_bssid,RogueAP_31.csv,cap_ess_ratio,0.009274043142795563
full,xgb_per_bssid,RogueAP_31.csv,fc_subtype_11_ratio,0.009004627354443073
full,xgb_per_bssid,RogueAP_31.csv,moredata_ratio,0.008268077857792377
full,xgb_per_bssid,RogueAP_31.csv,fc_type_1_ratio,0.007941916584968567
full,xgb_per_bssid,RogueAP_31.csv,wlan_duration_p50,0.007371767424046993
full,xgb_per_bssid,RogueAP_31.csv,seq_present_ratio,0.007315660361200571
full,xgb_per_bssid,RogueAP_31.csv,fc_type_2_ratio,0.006775762420147657
full,xgb_per_bssid,RogueAP_31.csv,frame_len_p50,0.006759613752365112
full,rf_per_bssid,RogueAP_31.csv,cap_ess_present_ratio,0.09458571258699597
full,rf_per_bssid,RogueAP_31.csv,ssid_nunique,0.08825155055412362
full,rf_per_bssid,RogueAP_31.csv,fixed_beacon_ratio,0.08613346888209221
full,rf_per_bssid,RogueAP_31.csv,fixed_beacon_present_ratio,0.08234847899037272
full,rf_per_bssid,RogueAP_31.csv,cap_ess_ratio,0.07658443979441494
full,rf_per_bssid,RogueAP_31.csv,tag_length_present_ratio,0.0638056503573485
full,rf_per_bssid,RogueAP_31.csv,ssid_present_ratio,0.062024790123493365
full,rf_per_bssid,RogueAP_31.csv,cap_ibss_present_ratio,0.05635052877845802
full,rf_per_bssid,RogueAP_31.csv,fc_type_0_ratio,0.04090993434044178
full,rf_per_bssid,RogueAP_31.csv,fc_type_nunique,0.03518694732354173
full,rf_per_bssid,RogueAP_31.csv,radiotap_datarate_range,0.023953918200380297
full,rf_per_bssid,RogueAP_31.csv,radiotap_datarate_min,0.02382765000634642
full,rf_per_bssid,RogueAP_31.csv,radiotap_datarate_mean,0.023421299510646355
full,rf_per_bssid,RogueAP_31.csv,radio_data_rate_min,0.01924123627525947
full,rf_per_bssid,RogueAP_31.csv,radiotap_signal_dbm_range,0.016860075848033666
full,xgb_per_bssid,RogueAP_32.csv,fixed_beacon_ratio,0.39056023955345154
full,xgb_per_bssid,RogueAP_32.csv,fixed_beacon_present_ratio,0.19095639884471893
full,xgb_per_bssid,RogueAP_32.csv,cap_ess_present_ratio,0.042839858680963516
full,xgb_per_bssid,RogueAP_32.csv,radiotap_signal_dbm_max,0.03477481007575989
full,xgb_per_bssid,RogueAP_32.csv,radiotap_signal_dbm_std,0.018541643396019936
full,xgb_per_bssid,RogueAP_32.csv,radiotap_signal_dbm_p25,0.01610681600868702
full,xgb_per_bssid,RogueAP_32.csv,fc_subtype_0_ratio,0.013643980957567692
full,xgb_per_bssid,RogueAP_32.csv,fc_subtype_11_ratio,0.01136525347828865
full,xgb_per_bssid,RogueAP_32.csv,radiotap_signal_dbm_mean,0.011188007891178131
full,xgb_per_bssid,RogueAP_32.csv,frame_len_p50,0.010808508843183517
full,xgb_per_bssid,RogueAP_32.csv,cap_ess_ratio,0.010561463423073292
full,xgb_per_bssid,RogueAP_32.csv,fc_type_1_ratio,0.009565100073814392
full,xgb_per_bssid,RogueAP_32.csv,frame_len_std,0.008456275798380375
full,xgb_per_bssid,RogueAP_32.csv,seq_present_ratio,0.007904530502855778
full,xgb_per_bssid,RogueAP_32.csv,fc_type_2_ratio,0.007725065108388662
full,rf_per_bssid,RogueAP_32.csv,cap_ess_present_ratio,0.0961041529674453
full,rf_per_bssid,RogueAP_32.csv,ssid_nunique,0.08876203388204257
full,rf_per_bssid,RogueAP_32.csv,fixed_beacon_present_ratio,0.08475379812860859
full,rf_per_bssid,RogueAP_32.csv,fixed_beacon_ratio,0.07648548814567192
full,rf_per_bssid,RogueAP_32.csv,cap_ess_ratio,0.07207872795253455
full,rf_per_bssid,RogueAP_32.csv,cap_ibss_present_ratio,0.06823024207816682
full,rf_per_bssid,RogueAP_32.csv,ssid_present_ratio,0.06703224561902826
full,rf_per_bssid,RogueAP_32.csv,tag_length_present_ratio,0.06510718425302327
full,rf_per_bssid,RogueAP_32.csv,fc_type_0_ratio,0.04223915839710569
full,rf_per_bssid,RogueAP_32.csv,fc_type_nunique,0.03411901598384648
full,rf_per_bssid,RogueAP_32.csv,radiotap_datarate_mean,0.022220326294101835
full,rf_per_bssid,RogueAP_32.csv,radio_data_rate_min,0.022157352397866772
full,rf_per_bssid,RogueAP_32.csv,radiotap_datarate_range,0.02150025029007847
full,rf_per_bssid,RogueAP_32.csv,radiotap_datarate_min,0.01916511843228452
full,rf_per_bssid,RogueAP_32.csv,radiotap_signal_dbm_range,0.017635525175003944
full,xgb_per_bssid,RogueAP_33.csv,fixed_beacon_ratio,0.38753509521484375
full,xgb_per_bssid,RogueAP_33.csv,fixed_beacon_present_ratio,0.19505111873149872
full,xgb_per_bssid,RogueAP_33.csv,cap_ess_present_ratio,0.037081558257341385
full,xgb_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_max,0.03466056287288666
full,xgb_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_std,0.024081453680992126
full,xgb_per_bssid,RogueAP_33.csv,fc_subtype_0_ratio,0.012860890477895737
full,xgb_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_mean,0.012570532970130444
full,xgb_per_bssid,RogueAP_33.csv,cap_ess_ratio,0.010333294980227947
full,xgb_per_bssid,RogueAP_33.csv,fc_subtype_11_ratio,0.009457710199058056
full,xgb_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_p25,0.008804872632026672
full,xgb_per_bssid,RogueAP_33.csv,seq_present_ratio,0.008469874039292336
full,xgb_per_bssid,RogueAP_33.csv,fc_type_1_ratio,0.008457459509372711
full,xgb_per_bssid,RogueAP_33.csv,fc_type_nunique,0.008258580230176449
full,xgb_per_bssid,RogueAP_33.csv,fc_type_2_ratio,0.00723219383507967
full,xgb_per_bssid,RogueAP_33.csv,fc_subtype_8_ratio,0.00696771964430809
full,rf_per_bssid,RogueAP_33.csv,ssid_nunique,0.09375030399179941
full,rf_per_bssid,RogueAP_33.csv,cap_ess_present_ratio,0.09043032595902721
full,rf_per_bssid,RogueAP_33.csv,cap_ess_ratio,0.08382338752688537
full,rf_per_bssid,RogueAP_33.csv,fixed_beacon_ratio,0.08350112433462817
full,rf_per_bssid,RogueAP_33.csv,fixed_beacon_present_ratio,0.07499042299926183
full,rf_per_bssid,RogueAP_33.csv,ssid_present_ratio,0.07389734277191479
full,rf_per_bssid,RogueAP_33.csv,cap_ibss_present_ratio,0.059611359630276015
full,rf_per_bssid,RogueAP_33.csv,tag_length_present_ratio,0.05933285254805565
full,rf_per_bssid,RogueAP_33.csv,fc_type_0_ratio,0.03962134489490782
