model,test_file,feature,importance
xgb_per_bssid,RogueAP_32.csv,fc_type_0_ratio,0.006333858706057072
xgb_per_bssid,RogueAP_32.csv,iat_std,0.006309395655989647
xgb_per_bssid,RogueAP_32.csv,radiotap_datarate_std,0.005952237173914909
xgb_per_bssid,RogueAP_32.csv,iat_mean,0.00594159634783864
xgb_per_bssid,RogueAP_32.csv,radiotap_signal_dbm_range,0.005812146235257387
xgb_per_bssid,RogueAP_32.csv,fc_subtype_8_ratio,0.005726130213588476
xgb_per_bssid,RogueAP_32.csv,beacon_count,0.005704358220100403
rf_per_bssid,RogueAP_33.csv,cap_ess_ratio,0.09588634738524221
rf_per_bssid,RogueAP_33.csv,fixed_beacon_present_ratio,0.08927878788500804
rf_per_bssid,RogueAP_33.csv,cap_ess_present_ratio,0.08533394965251653
rf_per_bssid,RogueAP_33.csv,ssid_nunique,0.08484270543219377
rf_per_bssid,RogueAP_33.csv,fixed_beacon_ratio,0.07827853466470334
rf_per_bssid,RogueAP_33.csv,ssid_present_ratio,0.07544647741826957
rf_per_bssid,RogueAP_33.csv,cap_ibss_present_ratio,0.058675842011901944
rf_per_bssid,RogueAP_33.csv,tag_length_present_ratio,0.053535033156469396
rf_per_bssid,RogueAP_33.csv,fc_type_nunique,0.041727648807808645
rf_per_bssid,RogueAP_33.csv,fc_type_0_ratio,0.037614023720921735
rf_per_bssid,RogueAP_33.csv,radiotap_datarate_range,0.021965701540469593
rf_per_bssid,RogueAP_33.csv,radiotap_datarate_min,0.021429258732280153
rf_per_bssid,RogueAP_33.csv,radiotap_datarate_mean,0.02020609104296453
rf_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_range,0.019692889464118374
rf_per_bssid,RogueAP_33.csv,radio_data_rate_min,0.01614378501291856
rf_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_mean,0.014173398895855933
rf_per_bssid,RogueAP_33.csv,radiotap_datarate_std,0.01366393131334182
rf_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_max,0.013135194498182921
rf_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_min,0.012551897493704795
rf_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_p50,0.01140186835766924
rf_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_p75,0.010596801349719003
rf_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_p25,0.01028245859439709
rf_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_std,0.009973733015604376
rf_per_bssid,RogueAP_33.csv,fc_type_1_ratio,0.007801183699238829
rf_per_bssid,RogueAP_33.csv,wlan_duration_min,0.005899921239985508
xgb_per_bssid,RogueAP_33.csv,fixed_beacon_ratio,0.38753509521484375
xgb_per_bssid,RogueAP_33.csv,fixed_beacon_present_ratio,0.19505111873149872
xgb_per_bssid,RogueAP_33.csv,cap_ess_present_ratio,0.037081558257341385
xgb_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_max,0.03466056287288666
xgb_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_std,0.024081453680992126
xgb_per_bssid,RogueAP_33.csv,fc_subtype_0_ratio,0.012860890477895737
xgb_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_mean,0.012570532970130444
xgb_per_bssid,RogueAP_33.csv,cap_ess_ratio,0.010333294980227947
xgb_per_bssid,RogueAP_33.csv,fc_subtype_11_ratio,0.009457710199058056
xgb_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_p25,0.008804872632026672
xgb_per_bssid,RogueAP_33.csv,seq_present_ratio,0.008469874039292336
xgb_per_bssid,RogueAP_33.csv,fc_type_1_ratio,0.008457459509372711
xgb_per_bssid,RogueAP_33.csv,fc_type_nunique,0.008258580230176449
xgb_per_bssid,RogueAP_33.csv,fc_type_2_ratio,0.00723219383507967
xgb_per_bssid,RogueAP_33.csv,fc_subtype_8_ratio,0.00696771964430809
xgb_per_bssid,RogueAP_33.csv,radiotap_datarate_mean,0.006920067593455315
xgb_per_bssid,RogueAP_33.csv,frame_len_std,0.006918544415384531
xgb_per_bssid,RogueAP_33.csv,radiotap_datarate_max,0.006405618507415056
xgb_per_bssid,RogueAP_33.csv,radiotap_datarate_p50,0.006399267353117466
xgb_per_bssid,RogueAP_33.csv,wlan_duration_p50,0.0059887683019042015
xgb_per_bssid,RogueAP_33.csv,frame_len_max,0.005965157877653837
xgb_per_bssid,RogueAP_33.csv,iat_mean,0.005787156987935305
xgb_per_bssid,RogueAP_33.csv,radiotap_signal_dbm_range,0.005454920697957277
xgb_per_bssid,RogueAP_33.csv,radio_data_rate_range,0.005383460316807032
xgb_per_bssid,RogueAP_33.csv,moredata_ratio,0.0053144795820117
rf_per_bssid,RogueAP_34.csv,fixed_beacon_present_ratio,0.09831857447803126
rf_per_bssid,RogueAP_34.csv,cap_ess_present_ratio,0.09073648327336302
rf_per_bssid,RogueAP_34.csv,cap_ess_ratio,0.08605106529596013
rf_per_bssid,RogueAP_34.csv,fixed_beacon_ratio,0.0830486765830515
rf_per_bssid,RogueAP_34.csv,ssid_nunique,0.07890107824681479
rf_per_bssid,RogueAP_34.csv,ssid_present_ratio,0.07123505024146777
rf_per_bssid,RogueAP_34.csv,cap_ibss_present_ratio,0.0657763586186154
rf_per_bssid,RogueAP_34.csv,tag_length_present_ratio,0.05686938159565822
rf_per_bssid,RogueAP_34.csv,fc_type_nunique,0.03930146102958746
rf_per_bssid,RogueAP_34.csv,fc_type_0_ratio,0.03531851333147954
rf_per_bssid,RogueAP_34.csv,radiotap_datarate_range,0.022329662337829632
rf_per_bssid,RogueAP_34.csv,radiotap_datarate_mean,0.019833024340061022
rf_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_range,0.01880777121655131
rf_per_bssid,RogueAP_34.csv,radio_data_rate_min,0.017702347544695008
rf_per_bssid,RogueAP_34.csv,radiotap_datarate_min,0.01760734375637614
rf_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_mean,0.015731415319051884
rf_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_max,0.014000566199418366
rf_per_bssid,RogueAP_34.csv,radiotap_datarate_std,0.013671404205013183
rf_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_min,0.0122859669953375
rf_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_p25,0.012229132572811314
rf_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_std,0.010958543786740445
rf_per_bssid,RogueAP_34.csv,fc_type_1_ratio,0.009215990904941419
rf_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_p50,0.008985623770312473
rf_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_p75,0.008780904294262941
rf_per_bssid,RogueAP_34.csv,wlan_duration_min,0.006143080049716592
xgb_per_bssid,RogueAP_34.csv,fixed_beacon_ratio,0.3663165271282196
xgb_per_bssid,RogueAP_34.csv,fixed_beacon_present_ratio,0.1931968629360199
xgb_per_bssid,RogueAP_34.csv,cap_ess_present_ratio,0.03950938582420349
xgb_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_max,0.03595329076051712
xgb_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_std,0.03179151192307472
xgb_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_mean,0.013756993226706982
xgb_per_bssid,RogueAP_34.csv,fc_subtype_0_ratio,0.011460774578154087
xgb_per_bssid,RogueAP_34.csv,fc_subtype_11_ratio,0.011218303814530373
xgb_per_bssid,RogueAP_34.csv,cap_ess_ratio,0.010770578868687153
xgb_per_bssid,RogueAP_34.csv,seq_present_ratio,0.010241931304335594
xgb_per_bssid,RogueAP_34.csv,frame_len_p50,0.009112437255680561
xgb_per_bssid,RogueAP_34.csv,fc_type_1_ratio,0.00897394958883524
xgb_per_bssid,RogueAP_34.csv,frame_len_std,0.008486558683216572
xgb_per_bssid,RogueAP_34.csv,radiotap_datarate_max,0.007869703695178032
xgb_per_bssid,RogueAP_34.csv,fc_type_2_ratio,0.007751405239105225
xgb_per_bssid,RogueAP_34.csv,fc_type_nunique,0.007452766876667738
xgb_per_bssid,RogueAP_34.csv,wlan_duration_p50,0.0072514768689870834
xgb_per_bssid,RogueAP_34.csv,iat_std,0.007039849180728197
xgb_per_bssid,RogueAP_34.csv,radiotap_signal_dbm_p25,0.006998046301305294
xgb_per_bssid,RogueAP_34.csv,radiotap_datarate_mean,0.006605010479688644
xgb_per_bssid,RogueAP_34.csv,radiotap_datarate_p50,0.006291409023106098
xgb_per_bssid,RogueAP_34.csv,fc_subtype_8_ratio,0.006242762785404921
xgb_per_bssid,RogueAP_34.csv,moredata_ratio,0.006221052259206772
xgb_per_bssid,RogueAP_34.csv,radio_data_rate_p75,0.005929110571742058
xgb_per_bssid,RogueAP_34.csv,radiotap_datarate_std,0.005874541122466326
rf_per_bssid,RogueAP_35.csv,cap_ess_ratio,0.09157468350955178
rf_per_bssid,RogueAP_35.csv,cap_ess_present_ratio,0.08966962151807195
rf_per_bssid,RogueAP_35.csv,fixed_beacon_present_ratio,0.08551787903235081
rf_per_bssid,RogueAP_35.csv,ssid_nunique,0.08295097469980703
rf_per_bssid,RogueAP_35.csv,fixed_beacon_ratio,0.07953447825636589
rf_per_bssid,RogueAP_35.csv,ssid_present_ratio,0.07738040703519741
rf_per_bssid,RogueAP_35.csv,cap_ibss_present_ratio,0.05807166663002184
rf_per_bssid,RogueAP_35.csv,tag_length_present_ratio,0.05608450064387933
rf_per_bssid,RogueAP_35.csv,fc_type_0_ratio,0.03888670002108985
rf_per_bssid,RogueAP_35.csv,fc_type_nunique,0.038485201722625303
rf_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_range,0.02041840760497639
rf_per_bssid,RogueAP_35.csv,radiotap_datarate_range,0.02020735909012574
rf_per_bssid,RogueAP_35.csv,radiotap_datarate_min,0.019891216184705452
rf_per_bssid,RogueAP_35.csv,radio_data_rate_min,0.019700979618669595
rf_per_bssid,RogueAP_35.csv,radiotap_datarate_mean,0.01967238264090649
rf_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_max,0.016398496785383694
rf_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_mean,0.014698635996055961
rf_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_min,0.013981271515631295
rf_per_bssid,RogueAP_35.csv,radiotap_datarate_std,0.013949102003997144
rf_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_std,0.011170984729218424
rf_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_p25,0.010160618281845599
rf_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_p75,0.00885348335021934
rf_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_p50,0.008840285502259165
rf_per_bssid,RogueAP_35.csv,wlan_duration_min,0.007330504830598789
rf_per_bssid,RogueAP_35.csv,fc_type_1_ratio,0.006979347093264435
xgb_per_bssid,RogueAP_35.csv,fixed_beacon_ratio,0.4043937921524048
xgb_per_bssid,RogueAP_35.csv,fixed_beacon_present_ratio,0.1849905550479889
xgb_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_max,0.04115483537316322
xgb_per_bssid,RogueAP_35.csv,cap_ess_present_ratio,0.03404509276151657
xgb_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_std,0.030351897701621056
xgb_per_bssid,RogueAP_35.csv,seq_present_ratio,0.012480296194553375
xgb_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_mean,0.011592958122491837
xgb_per_bssid,RogueAP_35.csv,cap_ess_ratio,0.009952115826308727
xgb_per_bssid,RogueAP_35.csv,frame_len_p50,0.009646034799516201
xgb_per_bssid,RogueAP_35.csv,fc_type_1_ratio,0.009457091800868511
xgb_per_bssid,RogueAP_35.csv,fc_subtype_11_ratio,0.00930776447057724
xgb_per_bssid,RogueAP_35.csv,fc_subtype_0_ratio,0.009269542060792446
xgb_per_bssid,RogueAP_35.csv,wlan_duration_p50,0.007630777545273304
xgb_per_bssid,RogueAP_35.csv,beacon_ratio,0.007537453435361385
xgb_per_bssid,RogueAP_35.csv,frame_len_std,0.007324009668081999
xgb_per_bssid,RogueAP_35.csv,fc_type_2_ratio,0.0069274608977139
xgb_per_bssid,RogueAP_35.csv,fc_subtype_8_ratio,0.006856393069028854
xgb_per_bssid,RogueAP_35.csv,frame_len_range,0.0063816262409091
xgb_per_bssid,RogueAP_35.csv,ip_proto_present_ratio,0.006341505330055952
xgb_per_bssid,RogueAP_35.csv,radiotap_signal_dbm_p25,0.006082647945731878
xgb_per_bssid,RogueAP_35.csv,fc_subtype_13_ratio,0.005604982376098633
xgb_per_bssid,RogueAP_35.csv,fc_type_0_ratio,0.005453791003674269
xgb_per_bssid,RogueAP_35.csv,fc_type_nunique,0.005453095305711031
xgb_per_bssid,RogueAP_35.csv,iat_std,0.005354271270334721
xgb_per_bssid,RogueAP_35.csv,frame_len_mean,0.005194683093577623
rf_per_bssid,RogueAP_36.csv,fixed_beacon_present_ratio,0.10096121022606615
rf_per_bssid,RogueAP_36.csv,cap_ess_ratio,0.08646318835784834
rf_per_bssid,RogueAP_36.csv,fixed_beacon_ratio,0.08477351724030112
rf_per_bssid,RogueAP_36.csv,cap_ess_present_ratio,0.08302613766300304
rf_per_bssid,RogueAP_36.csv,ssid_nunique,0.07708167502005575
rf_per_bssid,RogueAP_36.csv,ssid_present_ratio,0.07442042793681457
rf_per_bssid,RogueAP_36.csv,cap_ibss_present_ratio,0.06160431634692985
rf_per_bssid,RogueAP_36.csv,tag_length_present_ratio,0.058327523327306806
rf_per_bssid,RogueAP_36.csv,fc_type_0_ratio,0.039134858843512234
rf_per_bssid,RogueAP_36.csv,fc_type_nunique,0.03901615760078883
rf_per_bssid,RogueAP_36.csv,radiotap_datarate_range,0.020359008793770977
rf_per_bssid,RogueAP_36.csv,radiotap_datarate_min,0.018858168436313757
rf_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_range,0.01814127447720556
rf_per_bssid,RogueAP_36.csv,radiotap_datarate_mean,0.01790498387358932
rf_per_bssid,RogueAP_36.csv,radio_data_rate_min,0.017777802213247224
rf_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_max,0.015104738279504612
rf_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_mean,0.01425570447983254
rf_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_min,0.014204544678206778
rf_per_bssid,RogueAP_36.csv,radiotap_datarate_std,0.013996228530355845
rf_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_p25,0.010900465156416721
rf_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_p75,0.010126402459595011
rf_per_bssid,RogueAP_36.csv,fc_type_1_ratio,0.009378498966564794
rf_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_std,0.009048661664514809
rf_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_p50,0.008202016475154178
rf_per_bssid,RogueAP_36.csv,wlan_duration_min,0.00642270237375163
xgb_per_bssid,RogueAP_36.csv,fixed_beacon_ratio,0.42068442702293396
xgb_per_bssid,RogueAP_36.csv,fixed_beacon_present_ratio,0.18787144124507904
xgb_per_bssid,RogueAP_36.csv,cap_ess_present_ratio,0.03677736222743988
xgb_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_max,0.03291913494467735
xgb_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_std,0.024407345801591873
xgb_per_bssid,RogueAP_36.csv,fc_subtype_0_ratio,0.012673195451498032
xgb_per_bssid,RogueAP_36.csv,cap_ess_ratio,0.010369529947638512
xgb_per_bssid,RogueAP_36.csv,seq_present_ratio,0.01014993991702795
xgb_per_bssid,RogueAP_36.csv,frame_len_p50,0.009680255316197872
xgb_per_bssid,RogueAP_36.csv,fc_subtype_11_ratio,0.00887310691177845
xgb_per_bssid,RogueAP_36.csv,fc_type_1_ratio,0.00859164446592331
xgb_per_bssid,RogueAP_36.csv,fc_type_nunique,0.007635052315890789
xgb_per_bssid,RogueAP_36.csv,wlan_duration_p50,0.00751768983900547
xgb_per_bssid,RogueAP_36.csv,fc_type_2_ratio,0.007516148965805769
xgb_per_bssid,RogueAP_36.csv,iat_std,0.007008205633610487
xgb_per_bssid,RogueAP_36.csv,fc_subtype_8_ratio,0.006902455352246761
xgb_per_bssid,RogueAP_36.csv,frame_len_std,0.006862827576696873
xgb_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_p25,0.00685708224773407
xgb_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_range,0.006812533363699913
xgb_per_bssid,RogueAP_36.csv,fc_type_0_ratio,0.005789333488792181
xgb_per_bssid,RogueAP_36.csv,radiotap_signal_dbm_mean,0.00570040475577116
xgb_per_bssid,RogueAP_36.csv,iat_mean,0.005602577701210976
xgb_per_bssid,RogueAP_36.csv,moredata_ratio,0.005415564868599176
xgb_per_bssid,RogueAP_36.csv,radiotap_datarate_mean,0.0053570447489619255
xgb_per_bssid,RogueAP_36.csv,frame_len_max,0.0052858577109873295
rf_per_bssid,RogueAP_37.csv,fixed_beacon_present_ratio,0.09798647784687727
rf_per_bssid,RogueAP_37.csv,cap_ess_ratio,0.09344217512004206
rf_per_bssid,RogueAP_37.csv,cap_ess_present_ratio,0.08883279534442258
rf_per_bssid,RogueAP_37.csv,fixed_beacon_ratio,0.08706928575343745
rf_per_bssid,RogueAP_37.csv,ssid_nunique,0.08202386622625091
rf_per_bssid,RogueAP_37.csv,ssid_present_ratio,0.07198867634404182
rf_per_bssid,RogueAP_37.csv,cap_ibss_present_ratio,0.056075935272459264
rf_per_bssid,RogueAP_37.csv,tag_length_present_ratio,0.052300764049546374
rf_per_bssid,RogueAP_37.csv,fc_type_nunique,0.03810805956803695
rf_per_bssid,RogueAP_37.csv,fc_type_0_ratio,0.03334588442430715
rf_per_bssid,RogueAP_37.csv,radiotap_datarate_range,0.021858432625913478
rf_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_range,0.020671276079382028
rf_per_bssid,RogueAP_37.csv,radiotap_datarate_mean,0.020239000077665967
rf_per_bssid,RogueAP_37.csv,radiotap_datarate_min,0.018856814448420613
rf_per_bssid,RogueAP_37.csv,radio_data_rate_min,0.018703602662251483
rf_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_mean,0.016553078011089573
rf_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_max,0.014229947829923002
rf_per_bssid,RogueAP_37.csv,radiotap_datarate_std,0.013145546077906198
rf_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_min,0.010985919875588654
rf_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_p50,0.01067852456364454
rf_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_p25,0.009644125164162994
rf_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_std,0.00939646835151339
rf_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_p75,0.009140760166302287
rf_per_bssid,RogueAP_37.csv,fc_type_1_ratio,0.008583220026429778
rf_per_bssid,RogueAP_37.csv,wlan_duration_min,0.006480216239012729
xgb_per_bssid,RogueAP_37.csv,fixed_beacon_ratio,0.41335397958755493
xgb_per_bssid,RogueAP_37.csv,fixed_beacon_present_ratio,0.18297016620635986
xgb_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_max,0.036764759570360184
xgb_per_bssid,RogueAP_37.csv,cap_ess_present_ratio,0.036221008747816086
xgb_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_std,0.020135043188929558
xgb_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_mean,0.01461771596223116
xgb_per_bssid,RogueAP_37.csv,fc_subtype_0_ratio,0.012797313742339611
xgb_per_bssid,RogueAP_37.csv,cap_ess_ratio,0.010140269994735718
xgb_per_bssid,RogueAP_37.csv,frame_len_p50,0.009989771991968155
xgb_per_bssid,RogueAP_37.csv,ip_proto_present_ratio,0.009892677888274193
xgb_per_bssid,RogueAP_37.csv,seq_present_ratio,0.00971012469381094
xgb_per_bssid,RogueAP_37.csv,fc_subtype_11_ratio,0.009013528935611248
xgb_per_bssid,RogueAP_37.csv,fc_type_1_ratio,0.008895042352378368
xgb_per_bssid,RogueAP_37.csv,frame_len_std,0.008697864599525928
xgb_per_bssid,RogueAP_37.csv,beacon_ratio,0.007287174928933382
xgb_per_bssid,RogueAP_37.csv,fc_type_nunique,0.00638370169326663
xgb_per_bssid,RogueAP_37.csv,radio_signal_dbm_min,0.0058509670197963715
xgb_per_bssid,RogueAP_37.csv,wlan_duration_p50,0.005816497839987278
xgb_per_bssid,RogueAP_37.csv,radio_data_rate_p75,0.005793081596493721
xgb_per_bssid,RogueAP_37.csv,iat_mean,0.00577441556379199
xgb_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_p25,0.005715357139706612
xgb_per_bssid,RogueAP_37.csv,fc_subtype_8_ratio,0.005714046768844128
xgb_per_bssid,RogueAP_37.csv,radiotap_signal_dbm_range,0.005598777439445257
xgb_per_bssid,RogueAP_37.csv,fc_type_2_ratio,0.005508835893124342
xgb_per_bssid,RogueAP_37.csv,frame_len_max,0.005162633489817381
rf_per_bssid,RogueAP_38.csv,cap_ess_present_ratio,0.09495334198449475
rf_per_bssid,RogueAP_38.csv,fixed_beacon_present_ratio,0.09337269287600168
rf_per_bssid,RogueAP_38.csv,cap_ess_ratio,0.08676751958020656
rf_per_bssid,RogueAP_38.csv,ssid_nunique,0.0826219688793122
rf_per_bssid,RogueAP_38.csv,fixed_beacon_ratio,0.07776850394905636
rf_per_bssid,RogueAP_38.csv,ssid_present_ratio,0.0662469526213518
rf_per_bssid,RogueAP_38.csv,cap_ibss_present_ratio,0.058950927007407
rf_per_bssid,RogueAP_38.csv,tag_length_present_ratio,0.05826434799728921
rf_per_bssid,RogueAP_38.csv,fc_type_0_ratio,0.03934269505363941
rf_per_bssid,RogueAP_38.csv,fc_type_nunique,0.038259366913015555
rf_per_bssid,RogueAP_38.csv,radio_data_rate_min,0.021600424362429378
rf_per_bssid,RogueAP_38.csv,radiotap_datarate_min,0.01968409917626901
rf_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_range,0.019637609305792603
rf_per_bssid,RogueAP_38.csv,radiotap_datarate_range,0.019417256697580442
rf_per_bssid,RogueAP_38.csv,radiotap_datarate_mean,0.018080513682661472
rf_per_bssid,RogueAP_38.csv,radiotap_datarate_std,0.01642417663330965
rf_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_mean,0.014927916019859346
rf_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_max,0.014672227739066769
rf_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_min,0.01151558500186597
rf_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_p25,0.01149460099656961
rf_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_std,0.011037397882003754
rf_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_p50,0.010959943563800369
rf_per_bssid,RogueAP_38.csv,fc_type_1_ratio,0.0083918551766914
rf_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_p75,0.008118268569836745
rf_per_bssid,RogueAP_38.csv,wlan_duration_min,0.006684868496509459
xgb_per_bssid,RogueAP_38.csv,fixed_beacon_ratio,0.48093825578689575
xgb_per_bssid,RogueAP_38.csv,fixed_beacon_present_ratio,0.17012210190296173
xgb_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_max,0.032478056848049164
xgb_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_std,0.02188374288380146
xgb_per_bssid,RogueAP_38.csv,cap_ess_present_ratio,0.019904347136616707
xgb_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_mean,0.013042609207332134
xgb_per_bssid,RogueAP_38.csv,fc_subtype_0_ratio,0.00945773534476757
xgb_per_bssid,RogueAP_38.csv,cap_ess_ratio,0.009445946663618088
xgb_per_bssid,RogueAP_38.csv,seq_present_ratio,0.009262052364647388
xgb_per_bssid,RogueAP_38.csv,fc_subtype_11_ratio,0.008524506352841854
xgb_per_bssid,RogueAP_38.csv,fc_type_1_ratio,0.007836176082491875
xgb_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_p25,0.007173815276473761
xgb_per_bssid,RogueAP_38.csv,wlan_duration_p50,0.007014747709035873
xgb_per_bssid,RogueAP_38.csv,radio_signal_dbm_p50,0.006443269085139036
xgb_per_bssid,RogueAP_38.csv,frame_len_std,0.006421433296054602
xgb_per_bssid,RogueAP_38.csv,fc_type_2_ratio,0.006166019011288881
xgb_per_bssid,RogueAP_38.csv,fc_subtype_8_ratio,0.006044653709977865
xgb_per_bssid,RogueAP_38.csv,fc_type_nunique,0.005995057988911867
xgb_per_bssid,RogueAP_38.csv,radiotap_signal_dbm_range,0.00565293338149786
xgb_per_bssid,RogueAP_38.csv,fc_ds_00000000_ratio,0.005297393538057804
xgb_per_bssid,RogueAP_38.csv,radio_signal_dbm_min,0.005240673664957285
xgb_per_bssid,RogueAP_38.csv,beacon_iat_mean,0.004972574766725302
xgb_per_bssid,RogueAP_38.csv,udp_length_present_ratio,0.004958181641995907
xgb_per_bssid,RogueAP_38.csv,moredata_ratio,0.004951838869601488
xgb_per_bssid,RogueAP_38.csv,frame_len_range,0.004778860602527857
rf_per_bssid,RogueAP_39.csv,cap_ess_present_ratio,0.09495334198449475
rf_per_bssid,RogueAP_39.csv,fixed_beacon_present_ratio,0.09337269287600168
rf_per_bssid,RogueAP_39.csv,cap_ess_ratio,0.08676751958020656
rf_per_bssid,RogueAP_39.csv,ssid_nunique,0.0826219688793122
rf_per_bssid,RogueAP_39.csv,fixed_beacon_ratio,0.07776850394905636
rf_per_bssid,RogueAP_39.csv,ssid_present_ratio,0.0662469526213518
rf_per_bssid,RogueAP_39.csv,cap_ibss_present_ratio,0.058950927007407
rf_per_bssid,RogueAP_39.csv,tag_length_present_ratio,0.05826434799728921
rf_per_bssid,RogueAP_39.csv,fc_type_0_ratio,0.03934269505363941
rf_per_bssid,RogueAP_39.csv,fc_type_nunique,0.038259366913015555
rf_per_bssid,RogueAP_39.csv,radio_data_rate_min,0.021600424362429378
rf_per_bssid,RogueAP_39.csv,radiotap_datarate_min,0.01968409917626901
rf_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_range,0.019637609305792603
rf_per_bssid,RogueAP_39.csv,radiotap_datarate_range,0.019417256697580442
rf_per_bssid,RogueAP_39.csv,radiotap_datarate_mean,0.018080513682661472
rf_per_bssid,RogueAP_39.csv,radiotap_datarate_std,0.01642417663330965
rf_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_mean,0.014927916019859346
rf_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_max,0.014672227739066769
rf_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_min,0.01151558500186597
rf_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_p25,0.01149460099656961
rf_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_std,0.011037397882003754
rf_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_p50,0.010959943563800369
rf_per_bssid,RogueAP_39.csv,fc_type_1_ratio,0.0083918551766914
rf_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_p75,0.008118268569836745
rf_per_bssid,RogueAP_39.csv,wlan_duration_min,0.006684868496509459
xgb_per_bssid,RogueAP_39.csv,fixed_beacon_ratio,0.48093825578689575
xgb_per_bssid,RogueAP_39.csv,fixed_beacon_present_ratio,0.17012210190296173
xgb_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_max,0.032478056848049164
xgb_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_std,0.02188374288380146
xgb_per_bssid,RogueAP_39.csv,cap_ess_present_ratio,0.019904347136616707
xgb_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_mean,0.013042609207332134
xgb_per_bssid,RogueAP_39.csv,fc_subtype_0_ratio,0.00945773534476757
xgb_per_bssid,RogueAP_39.csv,cap_ess_ratio,0.009445946663618088
